Date,Open,High,Low,Close,Volume,Adj close
2010-10-31,89.500000,97.919998,89.500000,97.760002,0,97.760002
2010-11-30,99.570000,102.209999,99.309998,100.599998,0,100.599998
2010-12-31,101.250000,104.540001,99.059998,99.540001,0,99.540001
2011-01-31,99.029999,104.620003,99.029999,100.589996,0,100.589996
2011-02-28,99.900002,99.900002,92.940002,96.129997,0,96.129997
2011-03-31,96.019997,96.230003,93.139999,95.889999,0,95.889999
2011-04-30,97.209999,99.190002,97.209999,98.430000,0,98.430000
2011-05-31,93.760002,97.820000,93.349998,98.099998,0,98.099998
2011-06-30,99.660004,101.580002,98.370003,98.790001,0,98.790001
2011-07-31,87.250000,87.250000,82.400002,86.239998,0,86.239998
2011-08-31,89.099998,91.239998,87.680000,88.459999,0,88.459999
2011-09-30,88.349998,93.400002,88.349998,92.879997,0,92.879997
2011-10-31,88.349998,93.400002,88.349998,92.879997,0,92.879997
2011-11-30,95.970001,98.199997,95.970001,97.669998,0,97.669998
2011-12-31,102.000000,103.809998,102.000000,103.629997,0,103.629997
2012-01-31,105.150002,107.790001,105.150002,107.290001,0,107.290001
2012-02-29,108.589996,113.470001,107.650002,111.580002,0,111.580002
2012-03-31,111.669998,111.690002,109.639999,112.089996,0,112.089996
2012-04-30,109.180000,110.309998,106.800003,109.570000,0,109.570000
2012-05-31,108.980003,111.029999,107.930000,110.400002,0,110.400002
2012-06-30,111.349998,114.320000,111.349998,113.141998,0,113.141998
2012-07-31,115.610001,118.050003,115.610001,115.660004,0,115.660004
2012-08-31,115.290001,117.199997,115.290001,116.851997,0,116.851997
2012-09-30,113.760002,115.410004,113.760002,113.498001,0,113.498001
2012-10-31,116.230003,116.230003,115.449997,116.620003,0,116.620003
2012-11-30,116.629997,118.699997,116.629997,117.180000,0,117.180000
2012-12-31,123.230003,123.279999,121.519997,122.160004,0,122.160004
2013-01-31,123.129997,127.169998,122.699997,127.199997,0,127.199997
2013-02-28,127.669998,134.399994,127.570000,134.100006,0,134.100006
2013-03-31,133.649994,136.460007,130.000000,136.250000,0,136.250000
2013-04-30,134.770004,148.039993,134.770004,142.779999,0,142.779999
2013-05-31,139.750000,141.399994,134.059998,141.160004,0,141.160004
2013-06-30,143.559998,149.000000,143.369995,145.910004,0,145.910004
2013-07-31,148.330002,151.600006,142.279999,142.919998,0,142.919998
2013-08-31,143.320007,151.429993,143.320007,149.729996,0,149.729996
2013-09-30,148.600006,154.440002,146.000000,153.580002,0,153.580002
2013-10-31,155.139999,160.000000,151.839996,157.539993,0,157.539993
2013-11-30,157.720001,161.710007,151.850006,157.940002,0,157.940002
2013-12-31,157.940002,163.020004,151.360001,152.929993,0,152.929993
2014-01-31,152.500000,159.100006,147.500000,157.550003,0,157.550003
2014-02-28,155.139999,158.300003,151.869995,154.149994,0,154.149994
2014-03-31,153.880005,157.399994,149.800003,150.990005,0,150.990005
2014-04-30,151.710007,157.100006,150.210007,157.860001,0,157.860001
2014-05-31,158.259995,161.610001,157.710007,160.369995,0,160.369995
2014-06-30,162.300003,163.710007,161.740005,161.470001,0,161.470001
2014-07-31,162.300003,163.710007,161.740005,161.470001,0,161.470001
2014-08-31,162.300003,163.710007,161.740005,161.470001,0,161.470001
2014-09-30,162.300003,163.710007,161.740005,161.470001,0,161.470001
2014-10-31,162.300003,163.710007,161.740005,161.470001,0,161.470001
2014-11-30,162.300003,163.710007,161.740005,161.470001,0,161.470001
2014-12-31,188.000000,200.389999,185.210007,197.100006,0,197.100006
2015-01-31,197.279999,216.000000,196.460007,213.899994,0,213.899994
2015-02-28,215.240005,227.039993,213.369995,223.160004,0,223.160004
2015-03-31,218.789993,232.000000,213.850006,216.139999,0,216.139999
2015-04-30,216.880005,226.119995,207.850006,221.770004,0,221.770004
2015-05-31,221.429993,222.869995,211.380005,216.309998,0,216.309998
2015-06-30,220.500000,228.630005,215.630005,224.410004,0,224.410004
2015-07-31,226.190002,228.440002,187.229996,205.520004,0,205.520004
2015-08-31,201.630005,206.899994,195.750000,200.309998,0,200.309998
2015-09-30,201.770004,222.850006,201.770004,221.750000,0,221.750000
2015-10-31,221.509995,231.380005,217.020004,229.259995,0,229.259995
2015-11-30,230.529999,232.300003,212.960007,218.919998,0,218.919998
2015-12-31,215.000000,215.000000,189.710007,198.479996,0,198.479996
2016-01-31,204.059998,204.059998,177.610001,203.229996,0,203.229996
2016-02-29,204.009995,207.630005,201.309998,206.130005,0,206.130005
2016-03-31,205.800003,210.000000,200.600006,208.020004,0,208.020004
2016-04-30,203.910004,210.339996,200.000000,209.389999,0,209.389999
2016-05-31,208.130005,208.970001,196.869995,201.669998,0,201.669998
2016-06-30,202.070007,217.330002,198.830002,213.320007,0,213.320007
2016-07-31,214.529999,216.639999,208.570007,213.419998,0,213.419998
2016-08-31,215.850006,216.270004,206.919998,212.169998,0,212.169998
2016-09-30,212.759995,219.929993,210.759995,214.419998,0,214.419998
2016-10-31,213.690002,228.500000,206.110001,227.970001,0,227.970001
2016-11-30,226.380005,238.210007,221.639999,230.449997,0,230.449997
2016-12-31,234.270004,240.100006,230.449997,231.600006,0,231.600006
2017-01-31,228.110001,245.500000,227.779999,239.990005,0,239.990005
2017-02-28,243.000000,245.610001,235.089996,243.949997,0,243.949997
2017-03-31,244.500000,247.470001,240.679993,245.940002,0,245.940002
2017-04-30,245.660004,254.449997,238.360001,241.360001,0,241.360001
2017-05-31,243.639999,246.479996,239.669998,241.240005,0,241.240005
2017-06-23,241.110001,241.110001,241.110001,241.240005,0,241.240005
